Provider State,Provider County Name,Average Number of Residents per Day
WI,Juneau,47.2
WI,Outagamie,70
WI,Ozaukee,34.1
WI,Jefferson,58.2
WI,Milwaukee,103.9
WI,Oneida,75.4
WI,Vernon,42.7
WI,Rusk,25.9
WI,Fond Du Lac,79.6
WI,Milwaukee,34.7
WI,Sheboygan,54.1
WI,Waupaca,42.5
WI,Milwaukee,48.4
WI,St. Croix,32.7
WI,Milwaukee,153
WI,Sheboygan,32.2
WI,Sheboygan,30.4
WI,Racine,122.9
WI,Manitowoc,50
WI,Portage,48.6
WI,Price,65.2
WI,Douglas,56.4
WI,Dodge,59.3
WI,Outagamie,128.2
WI,Vernon,39.5
WI,Fond Du Lac,40.8
WI,Crawford,36.4
WI,Forest,35.7
WI,Trempealeau,65.5
WI,Walworth,85.3
WI,St. Croix,38.1
WI,Price,40.7
WI,Trempealeau,35.5
WI,Clark,31.8
WI,Green,74.6
WI,Sawyer,40.1
WI,Milwaukee,72.6
WI,Chippewa,39.4
WI,Winnebago,142.9
WI,Rock,22.3
WI,Taylor,41
WI,Dodge,33.4
WI,Green,77.1
WI,Waukesha,21.9
WI,Waukesha,99.7
WI,Winnebago,53.5
WI,Barron,34
WI,Rock,55.8
WI,Barron,18.6
WI,Washington,80.3
WI,Barron,48.9
WI,Fond Du Lac,56.8
WI,Dane,33.4
WI,Marquette,33.7
WI,Kenosha,89
WI,Grant,57.1
WI,Monroe,73.2
WI,Rock,81.8
WI,Manitowoc,25.7
WI,Polk,39
WI,Rock,14.1
WI,Sauk,23.5
WI,Ozaukee,35.7
WI,Oconto,41.1
WI,Richland,40.9
WI,Barron,52.2
WI,Washburn,56.6
WI,Sheboygan,36.4
WI,Walworth,20.8
WI,Oneida,57.7
WI,Trempealeau,30
WI,Polk,45.6
WI,Dane,72.1
WI,Rock,12
WI,Marathon,81.5
WI,Sheboygan,25.4
WI,Waukesha,37.6
WI,Trempealeau,36.8
WI,Racine,140.6
WI,Shawano,32.1
WI,Dunn,23.5
WI,Dane,30.9
WI,Brown,57.6
WI,Brown,34.7
WI,Ashland,22.1
WI,Marathon,73.1
WI,Waukesha,55
WI,Eau Claire,22.6
WI,Waukesha,82.9
WI,Winnebago,28.9
WI,Polk,27.2
WI,Chippewa,71
WI,Trempealeau,32.8
WI,Rusk,26.6
WI,Marathon,18.4
WI,Barron,44.6
WI,Dunn,43.9
WI,Dunn,44.6
WI,Barron,44.5
WI,Waupaca,100.4
WI,Waupaca,182.4
WI,Waupaca,178
WI,Outagamie,9.8
WI,Eau Claire,4.3
WI,Wood,12.8
WI,Marathon,1.8
WI,Eau Claire,46.4
WI,Eau Claire,30.3
WI,La Crosse,49.6
WI,Walworth,27.4
WI,Rock,14.5
WI,Dane,8.4
WI,Milwaukee,52.3
WI,Wood,19.5
WI,Trempealeau,32.8
WI,Iron,27.5
WI,Milwaukee,38.7
WI,Dodge,17.9
WY,Laramie,121.1
WY,Sublette,34.1
WY,Big Horn,28.3
WY,Big Horn,67.8
WY,Campbell,141.9
WY,Weston,51.8
WY,Natrona,91.3
WY,Laramie,93.4
WY,Sheridan,75.1
WY,Park,73.6
WY,Crook,27.5
WY,Big Horn,65.4
WY,Fremont,68.6
WY,Laramie,108.3
WY,Sweetwater,48.2
WY,Fremont,52
WY,Carbon,44.8
WY,Uinta,43.9
WY,Sheridan,51.3
WY,Converse,44.9
WY,Natrona,141.9
WY,Albany,61.9
WY,Park,80.3
WY,Teton,37
WY,Washakie,59.4
WY,Natrona,89.3
WY,Fremont,27.7
WY,Hot Springs,40.4
WY,Platte,45.9
WY,Sheridan,45.6
WY,Carbon,21.3
WY,Sweetwater,48.4
WY,Goshen,82.1
WY,Johnson,39.4
WY,Lincoln,15.7
WY,Lincoln,
CA,Los Angeles,82.2
CA,Los Angeles,63.3
CA,Los Angeles,39.9
CA,Los Angeles,72.6
CA,Alameda,37.2
CA,Riverside,125.5
CA,Los Angeles,86.7
CA,San Francisco,716.3
CA,Orange,70.2
CA,Plumas,11.2
CA,Santa Barbara,32.1
CA,San Bernardino,46.1
CA,Orange,33.1
CA,Los Angeles,38.7
CA,Los Angeles,45.5
CA,San Mateo,278.2
CA,Orange,79.4
CA,Los Angeles,44.3
CA,Los Angeles,37
CA,Los Angeles,63.3
CA,San Joaquin,65.5
CA,Kern,47.4
CA,Los Angeles,36.8
CA,Los Angeles,49.8
CA,Los Angeles,109.6
CA,Monterey,79.6
CA,Los Angeles,37.5
CA,Los Angeles,63.4
CA,Ventura,74.5
CA,Alameda,53.4
CA,Santa Clara,145.6
CA,Los Angeles,91.4
CA,Los Angeles,98.5
CA,Los Angeles,64
CA,Los Angeles,38.3
CA,San Diego,251.7
CA,San Joaquin,49.5
CA,Los Angeles,40.5
CA,Alameda,41.7
CA,Sacramento,54.4
CA,Riverside,59
CA,Los Angeles,41.2
CA,Los Angeles,
CA,Los Angeles,73.6
CA,San Bernardino,89.9
CA,Monterey,132.3
CA,Orange,81.5
CA,Napa,274.3
CA,Los Angeles,
CA,Sacramento,110.9
CA,Los Angeles,265.9
CA,Orange,153.7
CA,Contra Costa,136
CA,San Joaquin,76.8
CA,Los Angeles,43.1
CA,Los Angeles,36.5
CA,San Bernardino,44.7
CA,Los Angeles,62.2
CA,Alameda,5.4
CA,Los Angeles,69.1
CA,Madera,46.2
CA,Kern,49.1
CA,Los Angeles,62.8
CA,Stanislaus,131.5
CA,Los Angeles,65.7
CA,Sonoma,76.4
CA,Sacramento,59.6
CA,Tulare,56.6
CA,Los Angeles,22.8
CA,Sonoma,48.2
CA,Los Angeles,152.4
CA,Los Angeles,121.4
CA,Los Angeles,57.3
CA,San Diego,61.1
CA,Riverside,84
CA,San Diego,90.9
CA,Los Angeles,85
CA,Los Angeles,68.2
CA,San Diego,44.1
CA,Orange,55.4
CA,Monterey,14.1
CA,San Diego,40.7
CA,San Diego,48.1
CA,Shasta,116.9
CA,Glenn,66
CA,Sacramento,117.7
CA,Santa Clara,85.5
CA,Imperial,47
CA,Sacramento,82.2
CA,Napa,75.1
CA,San Bernardino,34.8
CA,Ventura,148
CA,San Joaquin,105.8
CA,Los Angeles,52.8
CA,Sonoma,1.5
CA,Kern,67.4
CA,Fresno,84.1
CA,El Dorado,42.7
CA,Solano,37.9
CA,San Joaquin,43.6
CA,Los Angeles,4.8
CA,Alameda,40.6
CA,Stanislaus,121.9
CA,San Bernardino,85.6
CA,Los Angeles,45.2
CA,Colusa,80.9
CA,Santa Clara,26.5
CA,San Diego,140.6
CA,Napa,45.1
CA,Tulare,106.4
CA,Tuolumne,55.7
CA,Orange,91.4
CA,Los Angeles,62.3
CA,Marin,81.7
CA,San Diego,66.4
CA,Los Angeles,82.6
CA,Los Angeles,44.7
CA,Placer,69.7
CA,San Luis Obispo,66.1
CA,Modoc,20.9
CA,Lake,71.7
CA,Ventura,67.2
CA,Riverside,21.4
CA,Marin,15
CA,Kern,62.1
CA,Nevada,24.6
CA,San Mateo,164.8
CA,Santa Barbara,77.7
CA,Los Angeles,35.6
CA,Los Angeles,10.3
CA,Stanislaus,94.8
CA,Merced,77.5
CA,San Joaquin,67
CA,San Diego,112.3
CA,Riverside,84.4
CA,Orange,166.8
CA,San Bernardino,92.5
CA,Alameda,110.4
CA,Los Angeles,23.3
CA,Kern,100.7
CA,Orange,74.2
CA,Sonoma,22.9
CA,Orange,122
CA,Kern,70.8
CA,Sacramento,75.8
CA,San Diego,67.8
CA,Sacramento,40.4
CA,Orange,60.5
CA,Sonoma,49.4
CA,Los Angeles,93.1
CA,Los Angeles,44.5
CA,San Mateo,40.6
CA,Butte,110.9
CA,Nevada,72
CA,Orange,116.1
CA,Contra Costa,83.1
CA,San Diego,80
CA,Contra Costa,36.9
CA,Orange,38.5
CA,San Diego,23
CA,Riverside,97.9
CA,San Diego,100.8
CA,Butte,115.2
CA,Los Angeles,77.3
CA,San Joaquin,104.5
CA,Orange,82.7
CA,Riverside,106.5
CA,Los Angeles,9.5
CA,Alameda,56.7
CA,Shasta,87.9
CA,San Diego,264.1
CA,Riverside,55.7
CA,San Diego,90.1
CA,San Diego,98
CA,Orange,104.3
CA,Orange,50.7
CA,Riverside,131.8
CA,Riverside,53.7
CA,Placer,65.3
CA,Kern,100.4
CA,Sacramento,124.5
CA,Los Angeles,60.7
CA,Riverside,76.1
CA,Los Angeles,83.1
CA,Alameda,44.9
CA,Santa Clara,36.1
CA,Santa Clara,61.7
CA,Sacramento,123.6
CA,Stanislaus,26.8
CA,Los Angeles,68.3
CA,Solano,90.3
CA,San Bernardino,221.1
CA,Fresno,67.4
CA,Riverside,47.3
CA,Tulare,29.4
CA,Stanislaus,71.1
CA,Shasta,83.3
CA,Alameda,117.8
CA,San Diego,62.8
CA,Santa Clara,53.3
CA,Contra Costa,36
CA,Riverside,64.3
CA,Los Angeles,76.6
CA,San Luis Obispo,101.8
CA,Los Angeles,55.5
CA,Los Angeles,147.8
CA,Contra Costa,41.5
CA,San Bernardino,81.3
CA,Los Angeles,25.4
CA,Alameda,160.8
CA,Riverside,34.2
CA,San Joaquin,73.6
CA,Orange,124.3
CA,Riverside,39.8
CA,Orange,33.8
CA,Santa Barbara,107
CA,Los Angeles,67.3
CA,Tulare,53.4
CA,Los Angeles,117.3
CA,Alameda,69.9
CA,Alameda,30.9
CA,Sacramento,138.1
CA,Riverside,77.4
CA,Riverside,53.6
CA,Los Angeles,43.3
CA,Los Angeles,66
CA,Riverside,11.1
CA,Alameda,53.5
CA,Modoc,43.7
CA,Contra Costa,70.3
CA,San Diego,45
CA,San Diego,108.5
CA,Fresno,67.4
CA,San Diego,92.9
CA,Los Angeles,35.1
CA,Sutter,110.3
CA,San Diego,273.1
CA,Los Angeles,57
CA,Plumas,53.4
CA,San Bernardino,128.3
CA,Los Angeles,275.1
CA,Los Angeles,61.3
CA,Sacramento,97.1
CA,San Bernardino,96.4
CA,Santa Clara,89.5
CA,Orange,67.1
CA,Contra Costa,102.9
CA,Sacramento,99
CA,Los Angeles,118.4
CA,Ventura,88.8
CA,Sacramento,107.2
CA,Alameda,27.1
CA,Orange,38.6
CA,Riverside,21.4
CA,Alameda,
CA,San Bernardino,19
CA,San Bernardino,12
CA,San Joaquin,126.6
CA,Orange,22.6
CA,Orange,77.9
CA,San Bernardino,64.3
CA,Ventura,142.3
CA,Kern,107.4
CA,Santa Clara,64.8
CA,Los Angeles,10
CA,Kings,40.4
CA,Alameda,140.5
CA,Santa Clara,127.7
CA,Lake,78
CA,Riverside,39.2
CA,San Bernardino,98
CA,San Joaquin,65.4
CA,Alameda,37.8
CA,Los Angeles,35
CA,Fresno,108.2
CA,San Bernardino,41.7
CA,Orange,45.3
CA,Humboldt,9.8
CA,Kern,50.3
CA,Los Angeles,54.1
CA,Orange,99
CA,San Bernardino,55.2
CA,San Bernardino,83.6
CA,Santa Clara,36.9
CA,Inyo,29.6
CA,Madera,26.1
CA,Alameda,69.6
CA,Sutter,83.7
CA,Orange,72.9
CA,Monterey,28.1
CA,Sacramento,33.6
CA,San Diego,43
CA,Santa Clara,37.1
CA,San Luis Obispo,50.5
CA,Sacramento,24.4
CA,Imperial,45.1
CA,Los Angeles,268.1
CA,Riverside,136.5
CA,Orange,38.8
CA,Alameda,30.6
CA,San Diego,15.3
CA,Los Angeles,86
CA,Los Angeles,82.1
CA,Los Angeles,203.9
CA,Los Angeles,90
CA,San Diego,272.8
CA,San Bernardino,49.6
CA,Shasta,23.5
CA,Los Angeles,21.2
CA,Sonoma,16.7
CA,San Luis Obispo,
CA,Marin,44.2
CA,San Diego,51
CA,Los Angeles,19.6
CA,Los Angeles,29.3
CA,Los Angeles,42.1
CA,Los Angeles,10.4
CA,Alameda,82.8
CA,Riverside,31
CA,Los Angeles,21.5
CA,San Luis Obispo,76.4
CA,Riverside,49
CA,Butte,62.2
CA,San Diego,94
CA,Los Angeles,11.8
CA,Santa Clara,66.9
CA,Los Angeles,32.8
CA,Napa,35.1
CA,San Bernardino,7.3
CA,Placer,47.5
CA,Los Angeles,27.2
CA,Los Angeles,30.3
CA,Orange,23.1
CA,Fresno,117.8
CA,Los Angeles,17.2
CA,San Mateo,63.6
CA,Tulare,55.7
CA,San Diego,198.9
CA,San Francisco,24.3
CA,Tulare,69.8
CA,Orange,101.7
CA,Los Angeles,75.2
CA,Orange,38.2
CA,Sacramento,130.5
CA,Los Angeles,66.5
CA,Yuba,65.5
CA,Contra Costa,62.6
CA,Los Angeles,142.3
CA,Orange,131.3
CA,Los Angeles,67.3
CA,San Joaquin,23.4
CA,Marin,14.8
CA,El Dorado,39.7
CA,Los Angeles,51.5
CA,Ventura,79.7
CA,Kern,112.8
CA,Sonoma,60.2
CA,Los Angeles,51.7
CA,Los Angeles,123.9
CA,Orange,24.9
CA,Contra Costa,71.7
CA,Riverside,47.3
CA,Santa Clara,47.5
CA,San Joaquin,67
CA,Los Angeles,89.7
CA,Los Angeles,74.5
CA,Sacramento,114.3
CA,Orange,33.8
CA,Los Angeles,88
CA,San Diego,137.7
CA,Los Angeles,61.6
CA,Solano,36.5
CA,San Francisco,13.7
CA,Los Angeles,76.7
CA,Orange,25.8
CA,Los Angeles,51.7
CA,Los Angeles,89.9
CA,Orange,158
CA,Santa Clara,26
CA,Contra Costa,30
CA,Tuolumne,145.1
CA,Los Angeles,22.9
CA,Los Angeles,81.8
CA,San Diego,32.2
CA,Riverside,47.1
CA,Riverside,79.9
CA,Placer,62.6
CA,San Diego,24.9
CA,San Diego,17.2
CA,Riverside,113.1
CA,Los Angeles,78.6
CA,Stanislaus,43.8
CA,Orange,67.8
CA,Orange,21.3
CA,San Diego,112.8
CA,Los Angeles,85.4
CA,Santa Clara,29.3
CA,Merced,28.3
CA,Santa Barbara,52.4
CA,Orange,25.4
CA,San Diego,78.3
CA,Orange,122.9
CA,Tulare,32.6
CA,Alameda,67.3
CA,Orange,20.2
CA,Yolo,23.3
CA,Ventura,102.6
CA,Kern,72.9
CA,San Bernardino,33
CA,San Bernardino,73.8
CA,Riverside,15.6
CA,Butte,62.6
CA,Inyo,52.5
CA,Alameda,64.1
CA,Los Angeles,77.6
CA,Los Angeles,92.5
CA,Los Angeles,34.5
CA,Los Angeles,36
CA,Los Angeles,32.4
CA,Santa Clara,64.7
CA,Los Angeles,26.6
CA,Santa Clara,76.6
CA,San Diego,34.1
CA,Ventura,66
CA,San Diego,158.8
CA,Los Angeles,57
CA,Orange,83.3
CA,Sacramento,53.7
CA,Santa Clara,39
CA,Placer,78.7
CA,Butte,49.4
CA,San Diego,92.1
CA,Los Angeles,33.6
CA,San Diego,77
CA,Los Angeles,93.2
CA,Alameda,62.4
CA,Orange,2.1
CA,San Mateo,31.8
CA,Los Angeles,143.5
CA,Los Angeles,42.8
CA,Los Angeles,39.5
CA,Alameda,68.8
CA,Sonoma,28.1
CA,Los Angeles,118.6
CA,Los Angeles,109.7
CA,Los Angeles,54.9
CA,Marin,31.9
CA,San Mateo,117.8
CA,Santa Barbara,94.9
CA,Santa Clara,85.7
CA,Los Angeles,18
CA,San Francisco,21.6
CA,Santa Clara,30.3
CA,Sonoma,25.2
CA,Santa Clara,50.9
CA,Los Angeles,58.8
CA,Santa Clara,35.4
CA,Alameda,22.8
CA,Alameda,66.7
CA,Marin,163.2
CA,Los Angeles,206.9
CA,Los Angeles,107.3
CA,Los Angeles,36.1
CA,Los Angeles,25.2
CA,Alameda,75.9
CA,Los Angeles,177
CA,San Bernardino,83.8
CA,Los Angeles,81
CA,Alameda,47.9
CA,San Mateo,41.1
CA,Ventura,37.1
CA,Orange,31.8
CA,Tulare,79.6
CA,Los Angeles,50.7
CA,Los Angeles,94.1
CA,Fresno,66.6
CA,Monterey,14.4
CA,San Francisco,23.6
CA,San Diego,93.6
CA,San Diego,42.5
CA,Alameda,38.6
CA,San Diego,83
CA,Los Angeles,17.1
CA,Santa Barbara,114
CA,Ventura,22.8
CA,Kern,63.1
CA,San Diego,87.9
CA,Alameda,13.7
CA,Los Angeles,83.7
CA,Los Angeles,70
CA,Orange,22.5
CA,Riverside,64.5
CA,Los Angeles,19.4
CA,San Diego,88.9
CA,San Francisco,18.3
CA,Sacramento,44.7
CA,San Bernardino,55.4
CA,Shasta,47.6
CA,Fresno,29.6
CA,Los Angeles,36.3
CA,Los Angeles,35.7
CA,Alameda,41.3
CA,San Bernardino,55
CA,Los Angeles,63.1
CA,Stanislaus,39.9
CA,Alameda,20
CA,Fresno,102.7
CA,Merced,45.7
CA,Kern,75.6
CA,Los Angeles,39.7
CA,Los Angeles,121.7
CA,Alameda,34.4
CA,San Diego,12.4
CA,Trinity,10.4
CA,Los Angeles,107.4
CA,Colusa,25.6
CA,San Bernardino,48.7
CA,Los Angeles,27.6
CA,Kern,92
CA,Sacramento,38.7
CA,Alameda,11.2
CA,Riverside,83.8
CA,Santa Clara,23.4
CA,Los Angeles,220.3
CA,Fresno,39.5
CA,Imperial,27.8
CA,Riverside,57
GU,Guam,4.1
TX,Harris,89.5
TX,Eastland,46.3
TX,Bexar,93.4
TX,Collin,79.2
TX,Somervell,51
TX,Coleman,30
TX,Cherokee,42.1
TX,Foard,44.3
TX,Haskell,42.4
TX,Moore,42.2
TX,Brown,57.8
TX,Tarrant,64.1
TX,Terry,79.3
TX,Hunt,86.9
TX,Wichita,30.9
TX,El Paso,39.7
TX,Tarrant,74.7
TX,Webb,93.5
TX,Dallas,74.5
TX,Dallas,79.4
TX,Tarrant,59
TX,Wichita,37.3
TX,Camp,45.1
TX,Callahan,36.6
TX,Baylor,42.6
TX,Hidalgo,95.5
TX,Fort Bend,83.2
TX,Gray,46.5
TX,Wood,42.5
TX,Harris,40.2
TX,Caldwell,65.1
TX,Childress,46.9
TX,Dallas,73.8
TX,Jones,18.5
TX,Knox,35.5
TX,Leon,28.6
TX,Fannin,36.3
TX,Cooke,42.5
TX,De Witt,47.3
TX,Caldwell,30.2
TX,Llano,57.9
TX,Harris,33.5
TX,Harris,69.3
TX,Harris,32.8
TX,Dallas,145.9
TX,Hood,40.6
TX,Harris,118.6
TX,Victoria,14.2
TX,Grayson,62.5
TX,Lubbock,36.5
TX,Lavaca,77.4
TX,Hill,90.6
TX,Parmer,58.1
TX,Lee,46.9
TX,Ellis,43.1
TX,Live Oak,67
TX,Kaufman,43
TX,El Paso,75.5
TX,Dallas,95
TX,De Witt,71.3
TX,Dallas,53.9
TX,Tarrant,69.5
TX,Collin,94.2
TX,Lamb,50.8
TX,Travis,68
TX,Tyler,46.2
TX,Gonzales,55.4
TX,Harris,67.7
TX,Wichita,61
TX,Robertson,39.2
TX,Gregg,91.4
TX,De Witt,49.3
TX,Denton,65
TX,Bexar,68.3
TX,Limestone,37.4
TX,Hamilton,40
TX,Mc Lennan,69.6
TX,Smith,117.1
TX,Johnson,54.2
TX,Ector,74.8
TX,Ellis,79.1
TX,Grayson,42
TX,Tyler,67.9
TX,Tarrant,107.3
TX,Jackson,77.2
TX,Hidalgo,131.4
TX,Gillespie,35.7
TX,Duval,52
TX,Bexar,87.9
TX,Jefferson,70.4
TX,Collin,82.3
TX,Bexar,35.2
TX,Gregg,71.4
TX,Hopkins,67.4
TX,Terry,39.4
TX,Cherokee,70.5
TX,Denton,109.4
TX,Collin,77.7
TX,Coryell,103.1
TX,Bexar,34.2
TX,Grayson,34.2
TX,Falls,42.5
TX,Grayson,79.1
TX,Galveston,79.1
TX,Anderson,54
TX,Jasper,70.2
TX,Galveston,49.6
TX,Harris,34.6
TX,Lavaca,73
TX,Montgomery,41.2
TX,Shelby,58.8
TX,Harris,61.9
TX,Harris,74.8
TX,Brazoria,50
TX,Tarrant,32.8
TX,Cass,28.7
TX,Marion,67
TX,Navarro,40
TX,Van Zandt,50.9
TX,Galveston,65.4
TX,Swisher,24.3
TX,Eastland,34
TX,Henderson,38.2
TX,Smith,54.3
TX,Webb,12.4
TX,Tarrant,35.3
TX,Fannin,58.7
TX,Dallas,119.8
TX,Montgomery,39.4
TX,Fayette,38.5
TX,Stephens,38.9
TX,Dallas,60.6
TX,Potter,37.5
TX,Smith,58.9
TX,Crosby,20.9
TX,Denton,30
TX,Cass,44.3
TX,Atascosa,50.9
TX,Dallas,72.9
TX,Karnes,47.5
TX,Limestone,32.3
TX,Jim Wells,72.8
TX,Freestone,35
TX,San Patricio,49.3
TX,Ector,75.7
TX,Comanche,46.1
TX,Van Zandt,42.9
TX,Harris,83.8
TX,Galveston,89.2
TX,Runnels,56.3
TX,Gray,43.7
TX,Hockley,50.1
TX,Taylor,95.9
TX,Potter,43.9
TX,Hardin,37.3
TX,Brazoria,77.8
TX,Lubbock,93.7
TX,Taylor,46.7
TX,Dallas,77.7
TX,Bastrop,63.6
TX,San Augustine,54.7
TX,Mc Lennan,79.4
TX,Wharton,81.8
TX,Hidalgo,49.4
TX,Callahan,27
TX,Harris,92.7
TX,Hunt,70.7
TX,Johnson,60.9
TX,Harris,16
TX,Kendall,66.6
TX,Goliad,39
TX,Dimmit,39.4
TX,Dallas,46.9
TX,Brown,35.2
TX,Gregg,57.8
TX,Guadalupe,99.3
TX,Gregg,81.6
TX,Panola,41.8
TX,Mills,46.3
TX,Kaufman,49.3
TX,Hardin,68.5
TX,Harris,62.6
TX,Orange,54.6
TX,Val Verde,57.3
TX,Webb,65.4
TX,Shelby,42.7
TX,Grimes,54.7
TX,Rockwall,78.8
TX,Falls,38.3
TX,Crosby,33
TX,Rusk,46.1
TX,Bexar,108.4
TX,Hidalgo,50.8
TX,Hidalgo,74.5
TX,Dallas,47.4
TX,Dallas,44.4
TX,Fort Bend,37.3
TX,Starr,43.3
TX,Harris,99.8
TX,Henderson,79.8
TX,Atascosa,75.8
TX,Ellis,123.3
TX,Walker,53
TX,Bastrop,88.8
TX,Bexar,81
TX,Mc Lennan,115.1
TX,Fannin,57.2
TX,Dallas,54.8
TX,Cooke,45.4
TX,Parmer,34.7
TX,Bowie,81.8
TX,Fayette,38
TX,Wilson,42.9
TX,Dallas,191
TX,Bexar,68.8
TX,Collin,84.8
TX,Harris,72.4
TX,Caldwell,81
TX,Travis,44.1
TX,Henderson,67.1
TX,Howard,82
TX,Hamilton,42.5
TX,Wilson,86.1
TX,Fannin,37.6
TX,Willacy,66.2
TX,Wilson,31.3
TX,Hale,76.5
TX,El Paso,103.3
TX,Wichita,21.1
TX,San Jacinto,51.6
TX,Floyd,22.5
TX,Medina,49.7
TX,Cass,80.2
TX,Harris,55.8
TX,Kleberg,69.9
TX,Brazoria,75.9
TX,Lubbock,57.4
TX,Wichita,50.2
TX,Randall,87.1
TX,Navarro,67.4
TX,Atascosa,37.6
TX,Grayson,92.1
TX,Kerr,48.3
TX,Bexar,81.8
TX,Wise,35.5
TX,Bosque,47.5
TX,Angelina,77.8
TX,Ward,55.9
TX,Bosque,57.9
TX,Lubbock,58.8
TX,Uvalde,40.3
TX,Travis,20.4
TX,Wheeler,33.1
TX,Coryell,70.4
TX,Brown,56.8
TX,Fort Bend,88.1
TX,Polk,87.9
TX,Liberty,69.6
TX,Jefferson,88.8
TX,Bexar,23.6
TX,Harris,52.9
TX,Williamson,84.8
TX,Cooke,80.8
TX,Wood,38.3
TX,Montague,43.9
TX,Brazoria,70.7
TX,Brazoria,71.1
TX,Denton,71.4
TX,Bowie,45.7
TX,Smith,58.9
TX,Lee,28.3
TX,Tarrant,65.2
TX,El Paso,86.1
TX,Somervell,61.4
TX,Rockwall,95.3
TX,Navarro,48.9
TX,Bell,71.8
TX,Dallas,74.5
TX,Taylor,74.7
TX,Jefferson,32.2
TX,Travis,89.4
TX,Van Zandt,47.4
TX,Coke,45.5
TX,Upshur,40.5
TX,Cass,49.8
TX,Cameron,88.9
TX,Dallas,103.1
TX,Harris,92.3
TX,Runnels,41.6
TX,Maverick,59.8
TX,Burnet,53.5
TX,Jefferson,51.6
TX,Tarrant,135.1
TX,Houston,45.2
TX,Harris,90.7
TX,Brooks,38.4
TX,Parker,77.1
TX,Cameron,76.8
TX,Nueces,55.7
TX,Victoria,119.4
TX,Guadalupe,72.1
TX,Taylor,62.8
TX,Scurry,64.5
TX,Montgomery,57.1
TX,Travis,56.9
TX,Tarrant,53.4
TX,Hays,82.3
TX,Kerr,38.6
TX,Guadalupe,59.4
TX,Fort Bend,41.7
TX,Hopkins,59.8
TX,Hunt,82.5
TX,Harris,35.8
TX,Wood,64
TX,Nueces,39.3
TX,Harris,43.4
TX,Nueces,72.9
TX,Val Verde,33.4
TX,Kendall,55.5
TX,Dallas,85
TX,Coke,30.7
TX,Coleman,63.6
TX,Hidalgo,77.3
TX,Bexar,66.1
TX,Walker,44.8
TX,Jefferson,20.6
TX,Brazoria,77
TX,Bexar,9.7
TX,Waller,51.6
TX,Harris,70.1
TX,Dallas,95.9
TX,Denton,84.2
TX,Parker,38.8
TX,Jasper,63.5
TX,Hill,51.7
TX,Harris,67.6
TX,Garza,20.7
TX,Nueces,109.6
TX,Pecos,66
TX,El Paso,58.4
TX,San Augustine,43.2
TX,Travis,91.5
TX,Lavaca,101.5
TX,Montgomery,78.9
TX,Gillespie,42.6
TX,Galveston,76.7
TX,Galveston,86.6
TX,Taylor,108.6
TX,Johnson,114.5
TX,Ector,40.4
TX,Dallas,77.6
TX,Morris,39.5
TX,Dallas,162
TX,Dallas,99.9
TX,Tarrant,76.1
TX,Harris,171.6
TX,Dallas,112.4
TX,Victoria,44.5
TX,Tom Green,64.1
TX,El Paso,43.4
TX,Jones,37.1
TX,Nueces,25.2
TX,Hunt,85.7
TX,Harris,28.2
TX,Tarrant,127.6
TX,Jones,19.9
TX,Dallas,81.4
TX,Hidalgo,70.9
TX,Bexar,23.9
TX,Hunt,35.3
TX,Harris,115.3
TX,Dallas,55.9
TX,Harris,153.7
TX,Tarrant,70.1
TX,Jim Hogg,51.1
TX,Bell,43.6
TX,Chambers,81.7
TX,Washington,84.9
TX,Val Verde,59.6
TX,Upshur,56.3
TX,Kaufman,95.2
TX,Dallas,64.4
TX,Kaufman,68.8
TX,Dallas,50.9
TX,Dallas,53.9
TX,Collin,65.9
TX,Wood,61.3
TX,Gregg,52.9
TX,Kleberg,70.5
TX,Anderson,35.9
TX,Tarrant,123.8
TX,Harris,76.1
TX,Harris,81.7
TX,Dallas,59.1
TX,Madison,66.6
TX,Dallas,57
TX,Bexar,106.6
TX,Bosque,101.6
TX,Dallas,45.3
TX,El Paso,81.2
TX,Eastland,31.8
TX,Bexar,94.3
TX,Harris,24.6
TX,Cherokee,56.3
TX,Washington,41.1
TX,Delta,55.8
TX,Tarrant,77.4
TX,Lubbock,45.5
TX,San Augustine,48.4
TX,Runnels,14.6
TX,Harris,74.1
TX,Harris,69.3
TX,San Patricio,61.7
TX,Randall,44.2
TX,Wichita,160.5
TX,Lubbock,62.5
TX,Grayson,51.8
TX,Bell,145.5
TX,Bexar,55.4
TX,Travis,95.6
TX,Wilson,116.5
TX,Erath,31.7
TX,Navarro,46.7
TX,Deaf Smith,54.5
TX,Dallas,58.7
TX,Kendall,31.4
TX,Fannin,124.3
TX,Howard,101.1
TX,Tarrant,59.1
TX,Van Zandt,64
TX,Kaufman,49.5
TX,Sterling,30.6
TX,Reeves,54.3
TX,Collin,92.1
TX,Bexar,57.8
TX,Freestone,32.2
TX,Burleson,68.1
TX,Coryell,84.5
TX,Brazos,48.8
TX,Smith,64.3
TX,Ellis,60.6
TX,Bexar,62.7
TX,Wise,86.6
TX,Aransas,59.2
TX,Dallas,29.4
TX,Montgomery,90.5
TX,Bexar,21.1
TX,Robertson,46.8
TX,Henderson,63
TX,Matagorda,53.9
TX,Trinity,67.1
TX,Fort Bend,86.2
TX,Denton,53.7
TX,Limestone,51.5
TX,Potter,63
TX,Tarrant,76.8
TX,Tarrant,48.2
TX,Angelina,28.7
TX,Dallas,55.5
TX,Bell,129
TX,Midland,81.1
